SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,58,0,0.288855572,2000.0,8,0,0,0,0.0
0,0.9436507359999999,41,0,0.7977443609999999,5319.0,11,1,1,0,0.0
1,0.436403208,73,1,0.9249823070000001,1412.0,10,0,0,0,0.0
1,0.899010492,51,1,0.429801416,7200.0,12,0,1,0,0.0
0,0.002237989,31,0,0.38579734200000004,4815.0,7,0,1,0,1.0
0,0.279441118,22,0,0.0014809329999999998,2700.0,1,0,0,0,0.0
1,0.0,46,0,0.29998154,10833.0,9,0,2,0,1.0
0,0.055878172000000004,36,0,0.291883304,6923.0,5,0,1,0,2.0
1,0.42562592,53,2,0.54575394,4250.0,20,1,1,1,1.0
0,0.121834822,63,0,0.39991518200000004,7073.0,13,0,1,0,1.0
0,0.002555829,73,0,0.207606352,5100.0,6,0,1,0,0.0
0,0.6238415629999999,61,0,0.753035281,7000.0,12,0,2,0,1.0
1,0.9999998999999999,34,1,0.389454209,1080.0,6,0,0,0,0.0
0,0.070981512,45,0,0.759211654,3500.0,9,0,2,0,1.0
1,0.02369459,78,0,0.07295271,3467.0,14,0,0,0,0.0
0,0.548454295,27,1,0.362814719,3097.0,7,1,0,0,0.0
0,0.0,24,0,0.0,0.0,2,0,0,0,0.0
0,1.010302905,40,2,0.911865299,3800.0,7,0,2,0,3.0
0,0.31143433600000003,34,0,0.130534999,8242.0,6,0,0,0,0.0
1,0.520710329,56,0,0.857976315,11483.0,26,0,2,0,2.0
0,0.8648861990000001,30,0,0.567064704,3600.0,6,0,1,0,2.0
0,0.063316642,77,0,0.020993002,3000.0,6,0,0,0,1.0
0,0.073221881,60,0,0.199674082,40500.0,18,0,2,0,2.0
1,0.990001136,52,0,0.461638774,4600.0,5,1,0,0,1.0
1,0.165407637,54,0,0.26067677899999997,4284.0,16,0,1,0,3.0
0,0.030176437,51,0,0.003670687,5720.0,7,0,0,0,0.0
0,0.003058734,51,0,0.87291713,4500.0,6,0,3,0,0.0
1,0.026524717000000003,83,0,0.016183986,3521.0,7,0,0,0,0.0
0,0.0,52,0,0.042591482,5000.0,6,0,1,0,2.0
0,0.007229124,58,0,0.466259372,3600.0,6,0,1,0,2.0
1,1.159468439,33,0,0.133708216,3200.0,3,0,0,0,2.0
0,0.021737121,68,0,0.419091082,5258.0,16,0,2,0,0.0
1,0.9999998999999999,47,0,0.004052959,3700.0,0,1,0,0,0.0
1,0.40476933200000004,61,1,0.228221742,4166.0,15,0,1,0,0.0
0,0.015272396,69,0,0.008998200000000001,5000.0,8,0,0,0,0.0
1,0.21301007,37,0,0.741112944,6666.0,9,0,2,0,3.0
1,0.7937622759999999,50,2,0.47762331,5250.0,7,0,1,0,0.0
0,0.192386382,45,0,0.240740741,5291.0,12,0,1,0,1.0
0,0.100263752,43,0,0.458429266,3908.0,23,0,0,0,0.0
1,0.006883704,44,1,0.22002689600000003,9666.0,12,0,1,0,5.0
0,0.699094946,39,0,1.530773277,1900.0,8,0,2,0,3.0
1,0.559053454,75,0,2.314423657,1656.0,17,0,2,1,0.0
1,0.023255814,60,0,0.0,2675.0,1,0,0,0,2.0
0,0.044153902,55,0,0.309119313,5120.0,8,0,1,0,2.0
0,0.977801873,50,0,2.532724801,5148.0,11,0,2,0,3.0
1,0.41716566899999996,27,0,0.112313139,5083.0,6,3,0,0,0.0
0,0.00169786,82,1,0.101344364,2900.0,7,0,1,0,0.0
0,0.028813747999999997,49,0,0.285593697,3553.0,4,0,1,0,0.0
1,0.9999998999999999,24,1,0.597294485,960.0,6,2,0,1,0.0
1,0.9999998999999999,44,1,0.604059376,3300.0,3,0,1,2,5.0
0,0.39805825200000006,60,0,0.12493753099999999,4001.0,4,0,0,0,0.0
1,0.175310265,55,3,0.08653545800000001,3200.0,17,2,0,1,1.0
0,0.728887003,32,0,0.679731243,6250.0,8,0,2,0,1.0
0,0.283793658,52,0,1.118450349,6736.0,15,0,2,0,0.0
1,0.028393678999999998,72,0,0.46882399399999997,3800.0,10,0,1,0,0.0
0,0.916820585,52,0,0.474061875,8500.0,15,0,7,0,0.0
0,0.010344471,54,0,0.001127714,7093.0,2,0,0,0,1.0
1,0.8992403040000001,43,0,0.521319389,8700.0,4,0,2,0,0.0
1,0.9873855859999999,26,1,0.177764014,3228.0,3,0,0,0,1.0
0,0.386624505,48,0,0.292553791,8876.0,15,0,1,0,2.0
0,0.608944641,40,0,0.2529456,3988.0,5,0,1,0,3.0
1,0.75659847,73,0,0.8477577829999999,3500.0,7,0,3,0,2.0
1,0.716042799,51,1,0.64846629,19266.0,10,0,6,0,0.0
1,0.819045239,53,0,0.199931295,2910.0,4,0,0,0,1.0
1,0.44063962700000003,54,1,0.35923778,6034.0,9,2,2,1,2.0
1,0.668161435,57,2,0.454403172,9583.0,5,3,2,1,1.0
0,0.050036964,57,0,0.22516167,1700.0,6,0,0,0,0.0
1,0.717246484,36,0,0.367271771,3800.0,5,2,1,1,2.0
1,0.7872002640000001,50,0,0.521072606,20025.0,14,0,7,0,6.0
1,0.146471656,75,3,0.225887056,2000.0,7,3,0,0,0.0
1,0.867379007,35,0,0.14959145199999999,3181.0,5,0,0,0,0.0
0,0.283740887,45,0,0.42171466399999996,12083.0,9,0,1,0,4.0
0,2.089446414,39,0,0.2531962,14000.0,7,0,1,0,2.0
0,0.19381766,37,2,0.195315252,5677.0,8,0,1,0,0.0
0,0.272465942,57,0,0.036481759,2000.0,1,0,0,0,0.0
0,0.926814637,37,2,0.012269938999999999,37000.0,5,0,0,1,0.0
1,0.47977865700000005,61,0,0.372490927,13500.0,16,0,2,0,1.0
1,0.434922911,43,2,1.2393491490000001,8050.0,13,0,6,0,4.0
0,0.008649935,66,0,0.17737956100000002,7700.0,11,0,1,0,2.0
0,0.0,29,0,0.13472746,2916.0,14,0,0,0,1.0
0,0.181713732,57,0,0.130453416,11666.0,17,0,1,0,1.0
1,0.9402525909999999,35,3,0.39707767200000005,3900.0,9,0,0,0,3.0
0,0.005585305,71,0,57.0,56.0,6,0,2,0,0.0
1,0.274302855,68,1,0.217156569,5000.0,7,0,1,0,1.0
0,0.9999998999999999,26,0,0.110124334,2251.0,2,0,0,0,0.0
1,1.044439507,48,2,0.264092398,5800.0,5,0,0,0,3.0
1,0.860645068,51,1,0.48235294100000004,6034.0,18,0,2,0,0.0
1,0.605191257,45,1,0.269276394,5900.0,10,0,0,0,0.0
1,0.7998688740000001,47,2,0.5187165779999999,4300.0,6,0,2,0,0.0
0,0.615746181,33,0,0.19164424800000002,6318.0,8,0,0,1,3.0
0,0.039516006,38,0,0.392864262,10033.0,18,0,4,1,0.0
1,0.783038063,52,1,0.38325458700000004,9100.0,10,0,2,0,1.0
0,0.040998677000000004,29,0,0.26234753,5000.0,7,0,1,0,0.0
1,0.435189244,63,0,1.094641963,1996.0,13,0,2,0,1.0
1,0.9652069590000001,34,0,0.426416721,4640.0,9,0,1,0,0.0
0,0.375056813,67,0,0.264122646,6000.0,8,0,2,0,0.0
0,0.41391198100000004,35,0,0.401588823,7300.0,9,0,2,0,1.0
1,0.9999998999999999,39,0,0.106679035,2155.0,1,2,0,0,3.0
1,0.0,88,0,0.0,2500.0,4,0,0,0,0.0
1,0.005293806,58,2,0.077099821,3916.0,11,0,0,0,0.0
0,0.303503813,31,0,0.102827763,3500.0,5,0,0,0,0.0
0,0.002581083,75,0,0.0033311129999999997,1500.0,9,0,0,0,0.0
1,0.115603315,64,0,0.234473812,12333.0,20,0,1,0,2.0
0,0.011929955,51,0,0.556503926,5857.0,8,0,2,0,0.0
0,0.06759792,31,0,0.5368698789999999,7200.0,10,0,1,0,2.0
0,0.258605827,40,0,0.356928614,5000.0,6,0,1,0,1.0
1,1.123505976,53,1,0.205621302,6083.0,10,0,0,0,0.0
0,0.07792055,50,0,0.6792345040000001,3500.0,18,0,2,0,0.0
1,0.683077466,62,2,0.195707816,5078.0,3,1,0,0,2.0
1,0.023198102999999998,33,0,0.398042075,4800.0,5,0,1,0,1.0
1,0.562205399,47,0,0.41784568899999996,5300.0,6,0,1,0,3.0
1,0.9999998999999999,30,0,0.237504998,2500.0,1,1,1,0,2.0
1,0.11880738099999999,66,0,0.023320378,1800.0,7,0,0,0,0.0
1,0.295633818,33,2,0.266919272,9500.0,5,1,1,0,1.0
1,0.11075569800000001,70,2,0.237712022,8076.0,10,0,1,0,1.0
0,0.7172344829999999,52,0,0.641108421,3716.0,9,0,1,0,3.0
0,0.399262154,57,0,0.767760269,3870.0,9,0,2,0,0.0
1,0.703703704,52,0,0.03992016,500.0,2,0,0,0,0.0
1,1.244592346,35,0,0.11453561,2400.0,5,1,0,1,0.0
0,0.054779597,45,0,0.173026158,16667.0,7,0,1,0,4.0
1,0.885670657,54,3,1.027919544,3330.0,15,0,2,0,2.0
0,0.217539123,54,0,0.145608058,6750.0,8,0,1,0,0.0
1,1.325581395,28,0,0.063763608,4500.0,2,1,0,2,0.0
0,0.243750169,71,0,0.138226129,21500.0,14,0,2,0,0.0
0,0.016869186,64,0,0.37155963299999994,4359.0,9,0,1,0,1.0
1,0.096733575,24,0,0.049977283,2200.0,5,0,0,0,0.0
1,0.14156079900000001,43,2,0.471901219,6316.0,4,3,1,0,3.0
0,0.391172631,42,0,0.508839293,12500.0,10,0,2,0,2.0
1,0.0,45,0,0.38285378700000006,3405.0,13,0,0,0,3.0
0,0.06649335099999999,69,0,0.0042212840000000005,4500.0,1,0,0,0,0.0
0,0.550518076,52,1,1.762067284,2050.0,13,0,3,0,0.0
1,0.9999998999999999,51,0,0.004142265,7000.0,1,0,0,1,0.0
1,0.9999998999999999,53,0,0.069331668,3201.0,2,0,0,0,0.0
0,0.09828469199999999,30,0,0.45038705100000004,1420.0,7,0,0,0,0.0
0,0.029326466000000002,58,0,0.174413457,2258.0,9,0,0,0,0.0
1,1.066611157,35,1,0.109618988,3201.0,3,1,0,0,1.0
1,0.809174093,63,1,1.119220195,4000.0,13,0,2,0,1.0
0,0.0,40,0,0.903654485,300.0,6,0,0,0,3.0
1,1.011997001,39,0,0.10019267800000001,7784.0,3,2,0,0,3.0
0,1.504983389,33,0,0.010080645,2479.0,2,0,0,2,2.0
0,0.0,49,0,0.109848485,10031.0,9,0,0,0,0.0
1,0.429473354,43,0,0.484969407,3758.0,6,0,1,0,1.0
1,0.9780073309999999,38,0,0.020222676999999998,4400.0,2,1,0,0,2.0
1,0.370235935,26,3,0.234678045,2577.0,3,0,0,2,0.0
0,0.002374852,87,0,0.00265252,376.0,1,0,0,0,0.0
1,0.9999998999999999,62,1,2150.0,0.0,4,0,2,0,0.0
0,0.9999998999999999,63,4,0.5449654110000001,3902.0,6,1,2,1,0.0
0,0.598267821,40,0,0.064497385,3441.0,6,0,0,0,0.0
0,0.013499663,48,0,0.231213277,9700.0,13,0,2,0,2.0
0,0.9999998999999999,71,0,0.690160364,5050.0,4,0,3,0,1.0
1,0.07681818900000001,49,1,0.4544406,2600.0,10,0,1,0,0.0
1,0.008047758,61,1,0.27238678899999996,2936.0,9,0,1,0,1.0
1,0.9999998999999999,24,1,0.036654449,3000.0,4,2,0,0,0.0
0,0.384277872,66,0,0.354785725,6696.0,9,0,2,0,0.0
0,0.41258741299999996,59,0,0.756481785,3046.0,5,0,1,0,0.0
1,0.854291417,80,0,0.33155792300000003,750.0,3,0,0,0,0.0
0,0.022569816,49,0,0.179319372,4583.0,6,0,1,0,0.0
0,0.504367961,37,1,0.135341031,8400.0,4,0,1,0,1.0
1,0.607758101,40,2,0.250833187,5700.0,6,0,0,0,2.0
0,0.579012361,47,0,0.288086781,10416.0,12,0,1,0,0.0
1,0.115538948,56,0,0.200159968,5000.0,9,0,1,0,0.0
1,0.579001899,39,1,0.596089758,4500.0,6,0,2,0,2.0
1,1.014780038,58,2,0.267247536,7000.0,9,0,0,0,2.0
0,0.009256444,67,0,0.310250257,8750.0,5,0,2,0,0.0
0,0.190769889,64,0,0.261089043,12083.0,11,0,1,0,0.0
1,0.983008496,40,3,1.069331668,1600.0,6,1,1,2,1.0
0,0.0,55,0,0.0,5333.0,2,0,0,0,0.0
0,0.797965868,55,0,0.41890218700000004,2422.0,9,0,0,0,1.0
0,0.538615346,32,0,0.203997648,1700.0,3,0,0,0,0.0
1,0.851293445,34,2,0.434964769,5250.0,9,1,2,0,0.0
1,0.727677844,43,1,0.6963276840000001,5663.0,13,0,1,0,0.0
1,0.288098603,47,0,0.144079602,5024.0,9,0,0,0,2.0
0,0.784596596,51,0,0.229513771,2940.0,9,0,0,0,0.0
0,0.042454142,71,1,0.251240113,7458.0,10,0,0,0,0.0
0,0.018332111,63,0,0.654115587,3425.0,10,0,1,0,1.0
1,0.9999998999999999,31,98,0.0,2540.0,0,98,0,98,2.0
0,0.029174271,37,0,1.414868106,1250.0,3,0,1,0,0.0
1,0.9999998999999999,38,1,0.096028689,7528.0,2,1,1,0,4.0
0,0.0,31,0,0.75624653,1800.0,11,0,1,0,1.0
0,0.961445435,45,0,0.291050584,6424.0,7,0,0,0,0.0
1,0.600470035,37,0,0.151017494,2800.0,5,0,0,0,0.0
0,0.11465821400000001,62,0,0.12864904,13804.0,8,0,2,0,0.0
1,0.9999998999999999,39,2,0.136668092,7016.0,5,1,1,0,0.0
1,0.966004533,34,0,0.165463108,6369.0,7,2,0,2,2.0
1,0.137545114,57,1,0.344819448,4236.0,9,0,1,0,1.0
0,0.046986992000000005,35,0,0.21065389999999998,16500.0,11,0,2,0,1.0
0,0.0,39,0,0.132216946,4000.0,5,0,0,0,0.0
0,0.255353113,38,0,0.32853429300000003,5000.0,11,0,1,0,1.0
1,0.71285164,34,1,0.28752547,4416.0,12,0,0,0,1.0
0,0.0,85,0,0.0,3400.0,5,0,0,0,0.0
0,0.260425154,37,0,0.045632334000000004,2300.0,2,0,0,0,1.0
1,0.7155196429999999,43,0,1.180532771,12800.0,21,0,7,0,2.0
0,0.052390430999999994,60,0,0.022496251000000002,6000.0,13,0,0,0,1.0
1,0.88611121,52,3,0.559488102,5000.0,8,0,2,0,4.0
1,0.925063095,29,3,0.286261165,2350.0,9,0,0,0,1.0
1,0.216117413,66,0,0.5171221029999999,2890.0,12,0,1,0,2.0
0,0.254947559,65,0,0.210571657,16250.0,13,0,1,0,0.0
1,0.9999998999999999,33,0,0.040856622,6583.0,9,1,0,0,2.0
0,0.047853352,78,0,0.03189681,10000.0,32,0,0,0,0.0
0,0.40228075399999996,59,0,0.183446357,5750.0,8,0,0,0,1.0
1,0.9999998999999999,48,0,0.539697354,15000.0,12,0,5,0,0.0
0,0.226721008,71,0,0.148820327,3856.0,11,0,0,0,0.0
1,0.623442607,44,0,0.356528694,5000.0,13,0,0,0,0.0
0,0.0,61,0,0.068586698,3367.0,14,0,1,0,0.0
0,0.015541833,42,0,0.49251562299999996,6880.0,8,0,2,0,3.0
0,0.7548311209999999,57,0,0.08768691199999999,5416.0,8,1,0,1,1.0
0,0.45910730000000005,40,0,0.284339458,8000.0,6,0,0,0,2.0
1,0.81054584,57,2,1.141452126,3456.0,29,0,1,1,1.0
0,0.129959644,69,0,0.41483901100000004,2142.0,3,0,0,0,0.0
1,0.589234189,52,0,0.329283489,3209.0,8,1,0,0,2.0
1,0.945091514,62,2,0.937250428,1752.0,5,0,1,0,0.0
1,0.9158502609999999,58,0,1.202870348,4110.0,8,0,2,0,3.0
0,0.0,73,0,0.000285687,10500.0,13,0,0,0,0.0
1,0.708963219,48,1,0.20811312699999998,7000.0,6,2,0,2,0.0
1,0.46230749200000004,52,0,0.564959646,14000.0,14,0,3,0,1.0
0,0.046739767,63,0,0.280789946,5569.0,11,0,1,0,0.0
0,0.9999998999999999,39,2,0.137884145,3676.0,2,0,0,0,3.0
0,0.204862503,66,0,0.465632816,9994.0,11,0,3,0,1.0
1,0.311459945,25,0,0.15403961,3180.0,7,0,0,0,1.0
1,0.199960008,41,0,0.74921451,3500.0,5,0,2,0,0.0
0,0.002584442,53,0,0.125430508,9000.0,9,0,1,0,1.0
0,0.24421458199999999,36,1,0.25902295,10500.0,15,0,2,0,0.0
1,0.9999998999999999,49,0,0.204984232,13000.0,2,3,1,2,1.0
0,0.9999998999999999,52,1,0.00439956,10000.0,5,0,0,0,3.0
1,0.9999998999999999,33,0,0.11915233900000001,2500.0,0,7,0,0,0.0
0,0.043294692999999995,81,0,0.010996335,3000.0,3,0,0,0,0.0
1,0.995286388,42,1,0.505749042,6000.0,14,0,1,0,1.0
1,0.708645202,62,0,0.547300415,6500.0,18,0,2,0,1.0
1,0.959144975,48,0,0.5542168670000001,4896.0,10,0,1,1,1.0
0,0.238676269,44,0,1106.0,0.0,3,0,1,0,2.0
1,0.998901099,27,1,0.272680677,1950.0,2,1,0,0,0.0
0,0.0,25,0,0.008328706,1800.0,9,0,0,0,0.0
1,0.503930998,38,0,0.38121547,3800.0,9,0,1,1,1.0
1,0.8194955159999999,63,1,0.39320657200000003,10833.0,6,0,1,0,1.0
1,1.0301258420000001,36,1,0.836628039,4400.0,10,1,2,0,2.0
1,0.479724325,32,1,0.151832461,4583.0,6,0,0,0,1.0
0,0.087766413,78,0,0.24594552,6350.0,25,0,2,0,0.0
1,1.007050529,36,0,0.08876098199999999,3300.0,4,4,0,1,1.0
0,0.14965669,78,0,0.031148303,2150.0,3,0,0,0,0.0
0,0.25423276899999997,49,0,0.579759217,5315.0,9,0,2,0,0.0
1,0.9083665340000001,35,2,0.23431427,1800.0,3,1,0,1,0.0
1,0.44917743299999996,41,1,0.462437396,9583.0,14,0,3,1,2.0
0,0.894026333,43,0,0.1260971,9000.0,4,0,0,0,0.0
1,0.20991160399999997,54,0,1.57057257,1501.0,8,0,3,0,0.0
1,0.101034521,63,0,0.6913188379999999,6300.0,19,0,4,0,1.0
0,0.17810078199999999,63,0,0.572142695,4400.0,7,0,1,0,0.0
1,0.7344363770000001,48,2,0.36871800200000004,9570.0,9,2,1,1,2.0
0,0.365963404,35,0,0.318935428,4583.0,2,0,1,0,2.0
0,0.369115301,56,0,0.733754275,3800.0,7,0,2,0,2.0
0,0.12175440400000001,50,0,0.466948385,6625.0,13,1,2,0,1.0
0,0.201594403,36,0,0.7328551240000001,9200.0,12,0,4,0,0.0
0,0.049326043,45,0,0.39113741799999996,6250.0,11,0,1,0,0.0
0,0.01717531,66,0,0.034224161,7333.0,7,0,0,0,1.0
1,0.9920015240000001,45,7,2.5940438869999998,637.0,10,1,1,1,0.0
0,0.0,28,0,0.470252261,2100.0,7,0,1,0,1.0
0,0.024739048,72,0,0.46230699399999997,1100.0,3,0,0,0,0.0
0,0.189842597,53,0,0.346860405,9634.0,15,0,2,0,2.0
1,0.657476551,45,0,0.657208485,7400.0,10,0,2,0,1.0
0,0.0,64,0,0.0,7000.0,4,0,0,0,0.0
1,0.0,26,2,0.261010538,3700.0,6,0,0,1,0.0
1,0.99980004,34,0,0.397787705,4700.0,5,5,1,1,0.0
0,0.605592831,73,0,0.426542938,25000.0,8,0,3,0,1.0
0,0.0,23,0,0.105947026,2000.0,2,0,0,0,0.0
1,0.9999998999999999,53,1,0.19360199399999997,4813.0,3,2,1,0,1.0
0,0.9999998999999999,38,1,0.731039167,4416.0,13,0,1,0,0.0
0,0.345925641,49,0,0.499479347,2880.0,8,0,0,0,0.0
0,0.05605554099999999,81,0,0.852909565,6512.0,9,0,1,0,0.0
0,0.0,74,0,0.12201068,8613.0,7,0,1,0,0.0
0,0.39785942399999996,56,0,0.5916408360000001,10000.0,18,0,2,0,0.0
0,0.9999998999999999,65,2,0.622521511,2672.0,6,1,1,0,1.0
1,0.9999998999999999,26,0,0.0,864.0,1,0,0,0,0.0
0,0.21777832,27,0,0.542389688,2016.0,8,0,1,0,0.0
0,0.276023991,53,0,0.266690195,17000.0,10,0,2,0,2.0
1,0.9368126370000001,42,1,0.210382951,6240.0,5,1,0,0,4.0
1,0.609456507,62,2,0.83831592,9666.0,19,4,2,0,3.0
1,0.165507635,39,0,0.547702152,6875.0,9,0,1,0,2.0
0,0.43196677200000005,33,0,0.289386007,2100.0,5,0,0,0,0.0
1,0.11727645800000001,34,0,0.08461026,1500.0,9,0,0,0,4.0
0,0.901549225,28,0,0.135715954,4280.0,5,0,0,0,0.0
1,0.083743019,39,0,0.35337173,8333.0,16,0,1,0,1.0
0,0.669486052,47,0,1.664493997,2914.0,14,0,5,0,2.0
0,0.333212143,27,0,0.26223491,2451.0,4,0,0,0,0.0
1,0.9095992540000001,40,1,0.089616175,5835.0,5,0,0,1,4.0
0,0.012478823,56,1,0.002595328,5008.0,6,0,0,0,0.0
1,0.9760479040000001,46,1,0.049006296,8100.0,2,1,0,0,2.0
0,0.44179220399999997,46,0,0.444301503,17100.0,12,0,4,0,0.0
1,0.326570236,61,0,0.161356329,3420.0,7,0,0,0,0.0
1,0.995311501,43,1,0.77674558,3336.0,17,0,2,1,1.0
1,0.50509898,50,2,0.695345557,2835.0,5,1,2,1,0.0
1,0.004289295,28,0,0.003633061,1100.0,5,0,0,0,0.0
1,0.7851557490000001,51,0,0.856722998,1360.0,5,0,1,0,1.0
1,0.7122207620000001,41,0,0.362212596,3000.0,9,1,0,0,3.0
1,0.62396204,30,0,0.159283695,6365.0,4,0,0,0,3.0
1,0.6644474029999999,55,4,0.226412399,14000.0,6,1,2,0,4.0
0,0.9999998999999999,67,0,0.432045436,12500.0,9,0,3,0,0.0
1,0.12036948900000001,37,0,0.005691432,6500.0,3,0,0,0,0.0
1,0.9999998999999999,39,3,0.20783848,1683.0,2,2,0,0,3.0
1,0.508659792,38,0,0.954120346,5666.0,16,0,2,0,1.0
0,0.0,79,0,0.25689201100000003,5694.0,10,0,1,0,1.0
0,0.9074863059999999,31,0,0.156421789,2000.0,2,0,0,0,0.0
1,0.707533235,56,0,0.280726606,12000.0,6,0,1,0,3.0
1,0.064546488,62,3,0.014492753999999998,3380.0,12,1,0,0,1.0
0,0.238582481,25,0,0.132346723,2364.0,4,0,0,0,0.0
1,0.9714348490000001,44,7,0.797264682,8700.0,16,0,1,2,0.0
0,0.09693724199999999,81,0,0.456465393,10416.0,10,0,3,0,0.0
1,0.881076071,28,0,0.26195634100000004,6000.0,12,0,0,2,0.0
1,0.9999998999999999,30,98,0.0,800.0,0,98,0,98,0.0
1,0.192938339,52,0,1.957608478,5000.0,16,0,5,0,2.0
1,0.9624105009999999,42,2,0.02344895,2046.0,3,0,0,0,0.0
0,0.70627154,52,0,0.28562429100000003,7936.0,13,0,2,0,1.0
0,0.444449816,56,0,0.305865245,8251.0,15,1,2,0,2.0
1,0.008831861,57,1,0.125968508,4000.0,3,0,0,0,5.0
1,0.036387859,53,0,0.7062807879999999,3247.0,22,0,1,1,2.0
0,0.327479495,46,0,0.605499673,16800.0,26,0,6,0,1.0
1,0.184675129,53,0,1.068873584,4500.0,14,0,2,0,2.0
1,0.9999998999999999,52,0,0.005759539,4166.0,0,1,0,0,0.0
0,0.029579407999999998,63,0,0.255914382,5325.0,10,0,1,0,1.0
1,0.895473635,56,2,0.322056495,12000.0,9,0,2,0,0.0
1,0.9999998999999999,45,0,0.347033992,4500.0,3,1,1,1,1.0
1,1.013986708,63,4,0.46434671200000005,4683.0,10,0,1,1,3.0
0,0.948217119,49,0,0.6783907490000001,4150.0,10,0,0,0,0.0
1,0.646846891,57,0,1.162418791,2000.0,15,0,1,0,0.0
1,0.527258499,50,1,0.43940502299999995,4100.0,7,0,1,0,0.0
0,0.033722956,63,0,0.166712117,11000.0,11,0,1,0,0.0
0,0.804856369,35,0,0.356410897,4000.0,7,0,0,0,3.0
0,0.46567755200000005,45,0,0.520413264,6000.0,11,0,2,0,1.0
1,0.6927300390000001,54,0,0.616071429,4367.0,15,0,2,0,2.0
1,0.46638433,59,0,0.076713325,5500.0,12,0,0,0,0.0
1,0.570714643,55,0,0.022988506000000002,2000.0,2,0,0,0,2.0
0,0.94836978,34,0,0.41333135,6720.0,7,0,3,0,0.0
1,0.9999998999999999,21,98,0.0,1400.0,0,98,0,98,0.0
0,0.011989877,74,0,0.005910271,11166.0,4,0,0,0,0.0
1,0.671166345,61,2,0.077980505,4000.0,6,0,0,0,1.0
0,0.020505031,38,0,0.282756159,2800.0,11,0,1,0,0.0
0,0.20619029600000002,60,0,0.6275465570000001,8000.0,14,0,2,0,1.0
1,1.112359551,44,7,0.305507675,12182.0,10,1,2,2,5.0
0,0.601794395,61,0,0.445512239,5514.0,10,0,1,0,0.0
1,0.9999998999999999,33,1,2.033442088,1225.0,5,0,1,0,0.0
1,0.29814801,61,0,0.299518226,11000.0,21,0,3,0,0.0
1,0.961259685,41,2,0.019997058999999998,6800.0,9,1,0,1,3.0
1,0.661146696,29,0,0.114904246,1200.0,3,1,0,0,2.0
1,1.026378897,23,0,0.280266568,2700.0,5,0,0,0,1.0
0,1.084897651,38,0,0.322844969,3050.0,4,0,0,0,0.0
0,0.214200277,46,0,0.38242361799999997,2912.0,17,0,1,0,0.0
1,0.982003599,74,1,1.15739731,2750.0,12,0,1,0,0.0
1,0.540918164,30,1,0.214649034,1965.0,4,1,0,0,0.0
1,1.228506141,30,0,0.31884058,2000.0,6,0,0,0,0.0
1,0.0,57,1,0.279113753,3700.0,8,0,1,0,0.0
0,0.388534689,76,0,0.166555566,10500.0,16,0,0,0,0.0
0,0.018623848999999998,57,0,0.17751367699999998,5300.0,25,0,0,0,0.0
0,0.058103577000000003,41,0,0.25907201399999996,8900.0,16,0,5,0,2.0
1,0.0,58,2,1.501248959,1200.0,7,3,0,0,0.0
0,0.046598136,37,0,0.475809676,2500.0,11,0,1,0,1.0
0,0.337288362,45,1,0.01659292,4519.0,1,0,0,0,4.0
1,0.22100749600000003,61,0,0.618258353,3800.0,10,0,2,0,0.0
1,0.976804639,48,1,0.23162845399999998,1700.0,2,3,0,0,0.0
0,0.061104961,44,0,0.657801987,3120.0,8,0,2,0,2.0
1,0.48757002,37,2,0.095425629,3300.0,8,1,0,0,0.0
0,0.609233581,58,0,0.21666095300000002,5833.0,7,0,0,0,1.0
1,0.747662617,48,0,0.620306599,4500.0,7,0,2,0,0.0
1,0.69030969,25,1,0.270758123,3600.0,6,0,0,2,1.0
1,0.9999998999999999,55,0,0.0,1163.0,0,1,0,0,2.0
0,0.25362057,57,0,0.258970359,7050.0,24,0,0,0,0.0
1,0.118334533,59,1,0.2011997,4000.0,9,0,0,0,3.0
1,0.026134003,77,0,0.148528992,3500.0,9,0,1,0,0.0
1,0.173949443,53,0,1.4937284130000001,5500.0,9,0,4,0,0.0
1,0.730531912,57,0,0.541078487,7083.0,11,0,1,0,3.0
0,0.580930956,48,0,1.020478206,8740.0,11,0,3,0,2.0
1,0.9999998999999999,68,0,0.0,11500.0,0,2,0,1,1.0
1,0.62755899,39,1,0.12293442800000001,9500.0,8,0,0,0,4.0
1,0.933846215,60,1,2.385784048,1842.0,24,0,2,0,0.0
1,0.9999998999999999,45,0,0.0060272730000000005,13272.0,1,1,0,0,3.0
1,0.41029994299999994,36,0,1.007508834,2263.0,9,0,1,0,2.0
0,0.0,45,0,0.166162865,10916.0,6,0,1,0,3.0
0,0.49472117600000004,41,0,0.311084446,6666.0,7,0,1,0,1.0
1,0.9608566159999999,56,1,0.24880558600000002,2720.0,10,1,0,0,1.0
1,0.9999998999999999,64,0,0.011355816000000001,2905.0,0,2,0,0,0.0
0,0.444014631,48,0,0.756322625,2925.0,10,0,2,0,1.0
0,0.030650728999999998,77,0,0.171843754,7500.0,10,0,1,0,1.0
0,0.166941329,56,0,0.263096495,18000.0,10,0,3,0,2.0
1,0.9999998999999999,49,0,0.0,3937.0,0,1,0,0,2.0
